mm_Lead__c,mm_Contact__c,mm_Stage__c,mm_Start_Date__c,Lead_Contact_Source__c,CreatedDate
,003V500000D3cm4IAB,,10/7/2024,Website,2024-10-07T18:29:04.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T18:36:12.000+0000
,,Open,10/7/2024,,2024-10-07T18:38:49.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T18:43:09.000+0000
,,Evaluation,10/7/2024,,2024-10-07T18:43:55.000+0000
,,Customer Response,10/7/2024,,2024-10-07T18:44:18.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T18:44:52.000+0000
,,Evaluation,10/7/2024,,2024-10-07T18:47:11.000+0000
,,Closed,10/7/2024,,2024-10-07T18:49:07.000+0000
,,Closed,10/7/2024,,2024-10-07T18:49:50.000+0000
,,Evaluation,10/7/2024,,2024-10-07T18:52:50.000+0000
,,Customer Response,10/7/2024,,2024-10-07T18:53:13.000+0000
,,Evaluation,10/7/2024,,2024-10-07T18:56:02.000+0000
,,Open,10/7/2024,,2024-10-07T18:56:52.000+0000
,,Open,10/7/2024,,2024-10-07T19:02:10.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T19:12:04.000+0000
,,Closed,10/7/2024,,2024-10-07T19:24:31.000+0000
,,In Progress,10/7/2024,,2024-10-07T19:28:52.000+0000
,,Open,10/7/2024,,2024-10-07T19:31:37.000+0000
,,Closed,10/7/2024,,2024-10-07T19:33:15.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T19:33:16.000+0000
,,Evaluation,10/7/2024,,2024-10-07T19:34:32.000+0000
,,Escalated,10/7/2024,,2024-10-07T19:34:47.000+0000
,,Technical Discovery,10/7/2024,,2024-10-07T19:36:31.000+0000
,,Open,10/7/2024,,2024-10-07T19:37:51.000+0000
,,Open,10/7/2024,,2024-10-07T19:44:12.000+0000
,,Customer Response,10/7/2024,,2024-10-07T19:46:35.000+0000
,,Evaluation,10/7/2024,,2024-10-07T19:51:08.000+0000
,,In Progress,10/7/2024,,2024-10-07T19:53:38.000+0000
,,Evaluation,10/7/2024,,2024-10-07T19:56:10.000+0000
,,Escalated,10/7/2024,,2024-10-07T19:56:27.000+0000
,,Open,10/7/2024,,2024-10-07T19:58:23.000+0000
,,Escalated,10/7/2024,,2024-10-07T20:00:05.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T20:00:48.000+0000
,,Customer Response,10/7/2024,,2024-10-07T20:00:54.000+0000
,,Open,10/7/2024,,2024-10-07T20:04:01.000+0000
,,Customer Response,10/7/2024,,2024-10-07T20:04:34.000+0000
,,Evaluation,10/7/2024,,2024-10-07T20:06:05.000+0000
,,Evaluation,10/7/2024,,2024-10-07T20:07:11.000+0000
,,In Progress,10/7/2024,,2024-10-07T20:09:56.000+0000
,,Open,10/7/2024,,2024-10-07T20:10:49.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-07T20:11:57.000+0000
,,Closed,10/7/2024,,2024-10-07T20:17:17.000+0000
,,Evaluation,10/7/2024,,2024-10-07T20:18:56.000+0000
,,Closed,10/7/2024,,2024-10-07T20:22:27.000+0000
,,Open,10/7/2024,,2024-10-07T20:23:30.000+0000
,,Evaluation,10/7/2024,,2024-10-07T20:26:32.000+0000
,,Open,10/7/2024,,2024-10-07T20:29:09.000+0000
,,Evaluation,10/7/2024,,2024-10-07T20:30:53.000+0000
,,Open,10/7/2024,,2024-10-07T20:31:37.000+0000
,,Contract Review,10/7/2024,,2024-10-07T20:36:10.000+0000
,,Sales Review,10/7/2024,,2024-10-07T20:36:12.000+0000
,,Open,10/7/2024,,2024-10-07T20:45:41.000+0000
,,Evaluation,10/7/2024,,2024-10-07T20:47:39.000+0000
,,In Progress,10/7/2024,,2024-10-07T20:53:33.000+0000
,,Closed,10/7/2024,,2024-10-07T20:54:57.000+0000
,,Evaluation,10/7/2024,,2024-10-07T21:13:30.000+0000
,,Evaluation,10/7/2024,,2024-10-07T21:15:46.000+0000
,,Evaluation,10/7/2024,,2024-10-07T21:18:24.000+0000
,,Closed,10/7/2024,,2024-10-07T21:25:25.000+0000
,,Evaluation,10/7/2024,,2024-10-07T21:47:12.000+0000
,,Scheduled,10/7/2024,,2024-10-07T21:59:04.000+0000
,,Open,10/7/2024,,2024-10-07T22:01:22.000+0000
,,Pending Customer Verification,10/7/2024,,2024-10-07T22:47:27.000+0000
,,Evaluation,10/7/2024,,2024-10-07T22:52:28.000+0000
,,Closed,10/7/2024,,2024-10-07T22:53:32.000+0000
,,Open,10/7/2024,,2024-10-07T23:09:32.000+0000
,,Open,10/7/2024,,2024-10-07T23:09:33.000+0000
,,Closed,10/7/2024,,2024-10-07T23:15:24.000+0000
,,Closed,10/7/2024,,2024-10-07T23:45:58.000+0000
,,Draft,10/7/2024,,2024-10-08T00:31:22.000+0000
,,Draft,10/7/2024,,2024-10-08T00:35:59.000+0000
,,Draft,10/7/2024,,2024-10-08T00:42:49.000+0000
,,Draft,10/7/2024,,2024-10-08T00:46:57.000+0000
,,Open,10/7/2024,,2024-10-08T01:08:56.000+0000
,,Customer Response,10/7/2024,,2024-10-08T01:21:50.000+0000
,,Closed,10/7/2024,,2024-10-08T01:22:35.000+0000
,,Open,10/7/2024,,2024-10-08T01:38:19.000+0000
,003V500000D4kxfIAB,,10/7/2024,Internal Event Registration - exclude,2024-10-08T01:38:22.000+0000
00QV5000008I4lHMAS,,Qualified,10/7/2024,Event,2024-10-08T01:38:24.000+0000
,,Scheduled,10/7/2024,,2024-10-08T02:19:41.000+0000
,,Awaiting Customer,10/7/2024,,2024-10-08T02:23:11.000+0000
,,Customer Response,10/7/2024,,2024-10-08T02:24:55.000+0000
,,Open,10/7/2024,,2024-10-08T02:43:38.000+0000
,,Closed,10/7/2024,,2024-10-08T02:52:24.000+0000
,,Open,10/7/2024,,2024-10-08T02:56:35.000+0000
,,Evaluation,10/7/2024,,2024-10-08T03:02:23.000+0000
,,Closed,10/7/2024,,2024-10-08T03:13:14.000+0000
,,Closed,10/7/2024,,2024-10-08T03:19:33.000+0000
,,Escalated,10/8/2024,,2024-10-08T05:06:21.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T05:22:23.000+0000
,,Customer Response,10/7/2024,,2024-10-08T06:20:16.000+0000
,,Customer Response,10/8/2024,,2024-10-08T08:02:54.000+0000
,,Open,10/8/2024,,2024-10-08T08:32:49.000+0000
,,Closed,10/8/2024,,2024-10-08T09:07:28.000+0000
,,Closed,10/8/2024,,2024-10-08T09:57:30.000+0000
,,Closed,10/8/2024,,2024-10-08T10:02:02.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T10:14:11.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T11:21:54.000+0000
,,Completed,10/8/2024,,2024-10-08T11:22:14.000+0000
00QV500000AsmujMAB,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T11:24:16.000+0000
,,Completed,10/8/2024,,2024-10-08T11:28:11.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T11:29:05.000+0000
,,Pending,10/8/2024,,2024-10-08T11:44:07.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T11:44:47.000+0000
,,Completed,10/8/2024,,2024-10-08T11:44:50.000+0000
,,Completed,10/8/2024,,2024-10-08T11:45:11.000+0000
,,Evaluation,10/8/2024,,2024-10-08T11:45:15.000+0000
,,Completed,10/8/2024,,2024-10-08T11:45:36.000+0000
,,Completed,10/8/2024,,2024-10-08T11:45:46.000+0000
,,Completed,10/8/2024,,2024-10-08T11:45:52.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T11:46:28.000+0000
,,Completed,10/8/2024,,2024-10-08T11:47:21.000+0000
,,Completed,10/8/2024,,2024-10-08T11:48:38.000+0000
00QV500000AsqALMAZ,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T11:52:00.000+0000
,,Closed,10/8/2024,,2024-10-08T11:52:53.000+0000
,,Evaluation,10/8/2024,,2024-10-08T11:54:27.000+0000
,,Evaluation,10/8/2024,,2024-10-08T11:59:43.000+0000
,,Evaluation,10/8/2024,,2024-10-08T12:01:20.000+0000
,,Open,10/8/2024,,2024-10-08T12:07:41.000+0000
,,Open,10/8/2024,,2024-10-08T12:07:44.000+0000
00QV500000AsoWlMAJ,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T12:19:43.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T12:20:30.000+0000
,,Closed,10/8/2024,,2024-10-08T12:20:54.000+0000
,,Closed,10/8/2024,,2024-10-08T12:21:08.000+0000
,,Open,10/8/2024,,2024-10-08T12:26:14.000+0000
,,Open,10/8/2024,,2024-10-08T12:26:52.000+0000
,,Open,10/8/2024,,2024-10-08T12:27:25.000+0000
00QV500000AsulpMAB,,Suspect,10/8/2024,6sense SI,2024-10-08T12:29:00.000+0000
,,Open,10/8/2024,,2024-10-08T12:30:00.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T12:31:34.000+0000
00QV500000AskMjMAJ,,Suspect,10/8/2024,6sense SI,2024-10-08T12:33:15.000+0000
00QV500000AsuqgMAB,,Suspect,10/8/2024,Website,2024-10-08T12:34:11.000+0000
00QV500000AsunSMAR,,Suspect,10/8/2024,6sense SI,2024-10-08T12:35:02.000+0000
00QV500000AsunSMAR,,Nurture,10/8/2024,6sense SI,2024-10-08T12:36:31.000+0000
,,Evaluation,10/8/2024,,2024-10-08T12:36:32.000+0000
00QV500000AsvwPMAR,,Suspect,10/8/2024,6sense SI,2024-10-08T12:41:33.000+0000
,,In Progress,10/8/2024,,2024-10-08T12:51:33.000+0000
,003V50000067NvKIAU,Nurture,10/8/2024,Sales Initiated,2024-10-08T12:52:18.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T12:53:05.000+0000
,,Closed,10/8/2024,,2024-10-08T13:00:13.000+0000
00QV500000AsycXMAR,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T13:03:50.000+0000
,,Evaluation,10/8/2024,,2024-10-08T13:04:55.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T13:06:23.000+0000
,,Completed,10/8/2024,,2024-10-08T13:06:35.000+0000
,,Customer Response,10/8/2024,,2024-10-08T13:23:23.000+0000
,,Customer Response,10/8/2024,,2024-10-08T13:24:55.000+0000
,,Open,10/8/2024,,2024-10-08T13:27:03.000+0000
,,Evaluation,10/8/2024,,2024-10-08T13:27:29.000+0000
,,Open,10/8/2024,,2024-10-08T13:31:56.000+0000
,,Open,10/8/2024,,2024-10-08T13:32:27.000+0000
,,Closed,10/8/2024,,2024-10-08T13:41:12.000+0000
,,Closed,10/8/2024,,2024-10-08T13:41:26.000+0000
,,Closed,10/8/2024,,2024-10-08T13:43:08.000+0000
,,Evaluation,10/8/2024,,2024-10-08T13:46:52.000+0000
,,Open,10/8/2024,,2024-10-08T13:53:58.000+0000
,,Open,10/8/2024,,2024-10-08T13:58:52.000+0000
,,Pending,10/8/2024,,2024-10-08T14:01:48.000+0000
,,Pending,10/8/2024,,2024-10-08T14:02:01.000+0000
,,Pending,10/8/2024,,2024-10-08T14:02:14.000+0000
,,Open,10/8/2024,,2024-10-08T14:04:34.000+0000
,,Pending,10/8/2024,,2024-10-08T14:04:41.000+0000
,,Open,10/8/2024,,2024-10-08T14:05:00.000+0000
,,Evaluation,10/8/2024,,2024-10-08T14:19:23.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T14:24:19.000+0000
,,Open,10/8/2024,,2024-10-08T14:25:47.000+0000
,,Suspect,10/8/2024,,2024-10-08T14:26:15.000+0000
,,Evaluation,10/8/2024,,2024-10-08T14:27:01.000+0000
00QV500000AtCvdMAF,,Suspect,10/8/2024,6sense SI,2024-10-08T14:27:35.000+0000
,,Evaluation,10/8/2024,,2024-10-08T14:28:03.000+0000
,,Evaluation,10/8/2024,,2024-10-08T14:28:19.000+0000
,,Open,10/8/2024,,2024-10-08T14:30:49.000+0000
,,Evaluation,10/8/2024,,2024-10-08T14:31:30.000+0000
00QV500000At2GOMAZ,,Suspect,10/8/2024,Website,2024-10-08T14:32:33.000+0000
00QV500000At6tUMAR,,Suspect,10/8/2024,6sense SI,2024-10-08T14:36:15.000+0000
00QV500000AtESnMAN,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T14:36:17.000+0000
,,Open,10/8/2024,,2024-10-08T14:37:08.000+0000
00QV500000At2rSMAR,,Suspect,10/8/2024,6sense SI,2024-10-08T14:37:49.000+0000
,,Evaluation,10/8/2024,,2024-10-08T14:38:52.000+0000
,,Completed,10/8/2024,,2024-10-08T14:39:38.000+0000
00QV500000AtCveMAF,,Suspect,10/8/2024,6sense SI,2024-10-08T14:39:38.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T14:40:21.000+0000
,,Open,10/8/2024,,2024-10-08T14:42:01.000+0000
00QV500000AtFgbMAF,,Suspect,10/8/2024,6sense SI,2024-10-08T14:44:52.000+0000
00QV500000AtCnaMAF,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T14:48:04.000+0000
,,Escalated,10/8/2024,,2024-10-08T14:48:09.000+0000
,,Evaluation,10/8/2024,,2024-10-08T14:49:28.000+0000
,,Completed,10/8/2024,,2024-10-08T14:52:13.000+0000
,,Open,10/8/2024,,2024-10-08T14:58:10.000+0000
,,Open,10/8/2024,,2024-10-08T15:02:27.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T15:03:30.000+0000
00QV500000At3R9MAJ,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T15:05:39.000+0000
,,Evaluation,10/8/2024,,2024-10-08T15:09:36.000+0000
,,Closed,10/8/2024,,2024-10-08T15:12:08.000+0000
,,Customer Response,10/8/2024,,2024-10-08T15:21:10.000+0000
00QV500000AtMerMAF,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T15:22:52.000+0000
,,Evaluation,10/8/2024,,2024-10-08T15:25:42.000+0000
,,Evaluation,10/8/2024,,2024-10-08T15:25:46.000+0000
00QV5000009KFCEMA4,,Nurture,10/8/2024,LinkedIn Ad,2024-10-08T15:29:41.000+0000
00QV500000A6mPGMAZ,,Nurture,10/8/2024,Events,2024-10-08T15:30:10.000+0000
,,Customer Response,10/8/2024,,2024-10-08T15:30:54.000+0000
,,Open,10/8/2024,,2024-10-08T15:31:49.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T15:32:24.000+0000
,,Closed,10/8/2024,,2024-10-08T15:36:10.000+0000
,,Customer Response,10/8/2024,,2024-10-08T15:39:09.000+0000
,,Escalated,10/8/2024,,2024-10-08T15:41:50.000+0000
00QV500000AtQXCMA3,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T15:50:14.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T15:53:33.000+0000
00QV500000AtMWpMAN,,Suspect,10/8/2024,Events,2024-10-08T15:56:54.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T16:00:35.000+0000
,,Completed,10/8/2024,,2024-10-08T16:02:33.000+0000
00QV500000AtSh4MAF,,Suspect,10/8/2024,Linkedin Sales Navigator,2024-10-08T16:03:55.000+0000
,,Requested,10/8/2024,,2024-10-08T16:09:12.000+0000
,,Open,10/8/2024,,2024-10-08T16:12:44.000+0000
,,Evaluation,10/8/2024,,2024-10-08T16:14:19.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T16:19:44.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T16:25:49.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T16:26:51.000+0000
,,Customer Response,10/8/2024,,2024-10-08T16:29:52.000+0000
,,Open,10/8/2024,,2024-10-08T16:31:48.000+0000
,,Evaluation,10/8/2024,,2024-10-08T16:33:20.000+0000
00QV500000AtXKAMA3,,Suspect,10/8/2024,Website,2024-10-08T16:40:14.000+0000
,,Open,10/8/2024,,2024-10-08T16:54:03.000+0000
00QV500000AtcQHMAZ,,Suspect,10/8/2024,Google Ad - SEM,2024-10-08T16:55:36.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T16:55:48.000+0000
,,Closed,10/8/2024,,2024-10-08T16:56:07.000+0000
,,Closed,10/8/2024,,2024-10-08T16:56:22.000+0000
,,Customer Response,10/8/2024,,2024-10-08T16:58:12.000+0000
,,Open,10/8/2024,,2024-10-08T16:59:18.000+0000
,003V500000D79yNIAR,,10/8/2024,,2024-10-08T16:59:19.000+0000
,,Closed,10/8/2024,,2024-10-08T16:59:23.000+0000
,,Customer Response,10/8/2024,,2024-10-08T17:00:10.000+0000
,,Evaluation,10/8/2024,,2024-10-08T17:00:13.000+0000
,,Closed,10/8/2024,,2024-10-08T17:00:22.000+0000
,,Evaluation,10/8/2024,,2024-10-08T17:03:00.000+0000
,,Open,10/8/2024,,2024-10-08T17:06:23.000+0000
,,Evaluation,10/8/2024,,2024-10-08T17:09:19.000+0000
,,Customer Response,10/8/2024,,2024-10-08T17:10:11.000+0000
,,Closed,10/8/2024,,2024-10-08T17:12:39.000+0000
,,Completed,10/8/2024,,2024-10-08T17:17:04.000+0000
,,Completed,10/8/2024,,2024-10-08T17:17:26.000+0000
,,Closed,10/8/2024,,2024-10-08T17:23:24.000+0000
,,Closed,10/8/2024,,2024-10-08T17:23:36.000+0000
,,Customer Response,10/8/2024,,2024-10-08T17:26:36.000+0000
,,Closed,10/8/2024,,2024-10-08T17:27:13.000+0000
,,In Progress,10/8/2024,,2024-10-08T17:29:05.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T17:35:33.000+0000
,,Customer Response,10/8/2024,,2024-10-08T17:35:42.000+0000
,,Closed,10/8/2024,,2024-10-08T17:39:06.000+0000
,,Customer Response,10/8/2024,,2024-10-08T17:43:29.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T17:44:29.000+0000
,,Customer Response,10/8/2024,,2024-10-08T17:46:51.000+0000
,,Customer Response,10/8/2024,,2024-10-08T17:48:44.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T18:09:57.000+0000
,003V5000006714gIAA,Disqualified,10/8/2024,Marketing Research,2024-10-08T18:14:29.000+0000
,003V50000067SuQIAU,Nurture,10/8/2024,Linkedin Sales Navigator,2024-10-08T18:15:03.000+0000
,,Open,10/8/2024,,2024-10-08T18:25:04.000+0000
,,Open,10/8/2024,,2024-10-08T18:26:05.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T18:29:47.000+0000
,,Contract Review,10/8/2024,,2024-10-08T18:39:05.000+0000
,,Contract Review,10/8/2024,,2024-10-08T18:39:21.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T18:41:29.000+0000
,,Closed,10/8/2024,,2024-10-08T18:42:52.000+0000
,,Customer Response,10/8/2024,,2024-10-08T19:09:28.000+0000
00QV500000An7llMAB,,MQL,10/8/2024,LinkedIn Ad,2024-10-08T19:10:52.000+0000
,,Closed,10/8/2024,,2024-10-08T19:10:57.000+0000
,,Closed,10/8/2024,,2024-10-08T19:15:28.000+0000
,,In Progress,10/8/2024,,2024-10-08T19:40:21.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T19:40:22.000+0000
,,Open,10/8/2024,,2024-10-08T19:40:41.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T19:52:39.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T19:58:05.000+0000
,,Escalated,10/8/2024,,2024-10-08T19:58:10.000+0000
,,Backlog,10/8/2024,,2024-10-08T19:58:32.000+0000
,,Evaluation,10/8/2024,,2024-10-08T19:59:14.000+0000
,,Open,10/8/2024,,2024-10-08T20:01:54.000+0000
,,Escalated,10/8/2024,,2024-10-08T20:02:26.000+0000
,,Completed,10/8/2024,,2024-10-08T20:04:02.000+0000
,,Evaluation,10/8/2024,,2024-10-08T20:04:55.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T20:05:09.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T20:05:27.000+0000
,,Open,10/8/2024,,2024-10-08T20:05:55.000+0000
,,Escalated,10/8/2024,,2024-10-08T20:08:07.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T20:08:21.000+0000
,,Evaluation,10/8/2024,,2024-10-08T20:10:00.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T20:10:12.000+0000
,,Closed,10/8/2024,,2024-10-08T20:17:19.000+0000
,,Completed,10/8/2024,,2024-10-08T20:18:12.000+0000
,,Open,10/8/2024,,2024-10-08T20:19:45.000+0000
,,Pending Customer Verification,10/8/2024,,2024-10-08T20:21:12.000+0000
,,Closed,10/8/2024,,2024-10-08T20:22:38.000+0000
,,Contract Review,10/8/2024,,2024-10-08T20:25:10.000+0000
,,Sales Review,10/8/2024,,2024-10-08T20:25:12.000+0000
,,Contract Review,10/8/2024,,2024-10-08T20:27:49.000+0000
,,Sales Review,10/8/2024,,2024-10-08T20:27:51.000+0000
,,Closed,10/8/2024,,2024-10-08T20:29:55.000+0000
,,Closed,10/8/2024,,2024-10-08T20:30:41.000+0000
,,Open,10/8/2024,,2024-10-08T20:30:45.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T20:34:53.000+0000
,,Closed,10/8/2024,,2024-10-08T20:35:37.000+0000
,,Open,10/8/2024,,2024-10-08T20:38:30.000+0000
,,Completed,10/8/2024,,2024-10-08T20:40:17.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T20:46:03.000+0000
,,Evaluation,10/8/2024,,2024-10-08T20:48:28.000+0000
,,Customer Response,10/8/2024,,2024-10-08T20:51:41.000+0000
,,Awaiting Customer,10/8/2024,,2024-10-08T21:10:01.000+0000
,,Contract Review,10/8/2024,,2024-10-08T21:13:05.000+0000
,,Open,10/8/2024,,2024-10-08T21:20:47.000+0000
,,Contract Review,10/8/2024,,2024-10-08T21:24:54.000+0000
,,Sales Review,10/8/2024,,2024-10-08T21:24:57.000+0000
,,Contract Review,10/8/2024,,2024-10-08T21:26:38.000+0000
,,Sales Review,10/8/2024,,2024-10-08T21:26:39.000+0000
,,Open,10/8/2024,,2024-10-08T21:32:36.000+0000
,,Escalated,10/8/2024,,2024-10-08T21:40:31.000+0000
,,Evaluation,10/8/2024,,2024-10-08T21:41:51.000+0000
,,Open,10/8/2024,,2024-10-08T21:53:34.000+0000
,,Evaluation,10/8/2024,,2024-10-08T21:54:04.000+0000
,,Evaluation,10/8/2024,,2024-10-08T22:08:48.000+0000
,,Customer Response,10/8/2024,,2024-10-08T22:15:57.000+0000
,,Evaluation,10/8/2024,,2024-10-08T22:46:24.000+0000
,,Closed,10/8/2024,,2024-10-08T22:48:23.000+0000
,,Open,10/8/2024,,2024-10-08T22:49:31.000+0000
,,Closed,10/8/2024,,2024-10-08T22:59:32.000+0000
,,Closed,10/8/2024,,2024-10-08T23:01:16.000+0000
,,Closed - Signed,10/8/2024,,2024-10-08T23:10:48.000+0000
,,Closed,10/8/2024,,2024-10-08T23:15:44.000+0000
,,Open,10/8/2024,,2024-10-08T23:22:30.000+0000
,,Open,10/8/2024,,2024-10-08T23:42:36.000+0000
,,Closed,10/8/2024,,2024-10-08T23:48:52.000+0000
,,Draft,10/8/2024,,2024-10-08T23:50:44.000+0000
,,Open,10/8/2024,,2024-10-08T23:53:30.000+0000
,,Draft,10/8/2024,,2024-10-08T23:57:22.000+0000
,,Draft,10/8/2024,,2024-10-09T00:02:32.000+0000
,,Closed,10/8/2024,,2024-10-09T00:03:02.000+0000
,,Closed,10/8/2024,,2024-10-09T00:26:22.000+0000
,,Scheduled,10/8/2024,,2024-10-09T03:06:08.000+0000
,,Customer Response,10/8/2024,,2024-10-09T03:25:09.000+0000
,,Evaluation,10/8/2024,,2024-10-09T03:55:34.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T07:00:39.000+0000
,,Open,10/9/2024,,2024-10-09T08:30:49.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T08:36:34.000+0000
,,Open,10/9/2024,,2024-10-09T08:47:50.000+0000
,,Open,10/9/2024,,2024-10-09T09:35:46.000+0000
,,Open,10/9/2024,,2024-10-09T09:45:48.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T09:48:19.000+0000
,,Evaluation,10/9/2024,,2024-10-09T09:54:16.000+0000
,,Open,10/9/2024,,2024-10-09T11:38:21.000+0000
,,Evaluation,10/9/2024,,2024-10-09T11:45:08.000+0000
,,Evaluation,10/9/2024,,2024-10-09T11:56:53.000+0000
,,Closed,10/9/2024,,2024-10-09T11:58:31.000+0000
,,Closed,10/9/2024,,2024-10-09T11:59:07.000+0000
,,Closed,10/9/2024,,2024-10-09T11:59:39.000+0000
,,Open,10/9/2024,,2024-10-09T12:00:34.000+0000
,,Open,10/9/2024,,2024-10-09T12:00:36.000+0000
,,Evaluation,10/9/2024,,2024-10-09T12:01:07.000+0000
,,Escalated,10/9/2024,,2024-10-09T12:02:23.000+0000
,,Evaluation,10/9/2024,,2024-10-09T12:06:43.000+0000
,,Open,10/9/2024,,2024-10-09T12:07:41.000+0000
,,Customer Response,10/9/2024,,2024-10-09T12:09:02.000+0000
,,Open,10/9/2024,,2024-10-09T12:12:41.000+0000
,,Customer Response,10/9/2024,,2024-10-09T12:13:23.000+0000
,,Closed,10/9/2024,,2024-10-09T12:13:38.000+0000
,,Customer Response,10/9/2024,,2024-10-09T12:14:20.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T12:20:11.000+0000
,,Open,10/9/2024,,2024-10-09T12:23:36.000+0000
00QV500000Aw4boMAB,,Suspect,10/9/2024,Linkedin Sales Navigator,2024-10-09T12:24:59.000+0000
,,Customer Response,10/9/2024,,2024-10-09T12:25:26.000+0000
,,Evaluation,10/9/2024,,2024-10-09T12:28:13.000+0000
,,Open,10/9/2024,,2024-10-09T12:29:37.000+0000
,,Closed,10/9/2024,,2024-10-09T12:30:58.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T12:31:27.000+0000
,,Evaluation,10/9/2024,,2024-10-09T12:31:51.000+0000
,,Pending Customer Verification,10/9/2024,,2024-10-09T12:34:47.000+0000
,,Closed,10/9/2024,,2024-10-09T12:38:11.000+0000
,,Closed,10/9/2024,,2024-10-09T12:38:26.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T12:38:35.000+0000
00QV500000Aw5sqMAB,,Suspect,10/9/2024,Linkedin Sales Navigator,2024-10-09T12:42:35.000+0000
,,Customer Response,10/9/2024,,2024-10-09T12:43:45.000+0000
00QV500000Aw5T6MAJ,,Suspect,10/9/2024,6sense SI,2024-10-09T12:43:49.000+0000
,,Evaluation,10/9/2024,,2024-10-09T12:48:21.000+0000
,,Evaluation,10/9/2024,,2024-10-09T12:50:24.000+0000
00QV500000AwDSCMA3,,Suspect,10/9/2024,Lusha,2024-10-09T13:08:43.000+0000
,,Completed,10/9/2024,,2024-10-09T13:11:00.000+0000
,,Escalated,10/9/2024,,2024-10-09T13:15:48.000+0000
,,Open,10/9/2024,,2024-10-09T13:19:44.000+0000
,,Escalated,10/9/2024,,2024-10-09T13:21:49.000+0000
,,Escalated,10/9/2024,,2024-10-09T13:22:38.000+0000
,,Escalated,10/9/2024,,2024-10-09T13:23:29.000+0000
,,Open,10/9/2024,,2024-10-09T13:24:03.000+0000
,,Awaiting Customer,10/9/2024,,2024-10-09T13:24:30.000+0000
,,Open,10/9/2024,,2024-10-09T13:25:12.000+0000
,,Escalated,10/9/2024,,2024-10-09T13:29:19.000+0000
,,Open,10/9/2024,,2024-10-09T13:31:45.000+0000
,,Customer Response,10/9/2024,,2024-10-09T13:32:22.000+0000
,,Open,10/9/2024,,2024-10-09T13:33:42.000+0000
,,Evaluation,10/9/2024,,2024-10-09T13:35:19.000+0000
